ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
7005;2010-04-13T20:00:00+02:00;101860;20.0;3;10;8.7;283.35;276.65;63;;;;;;;;;;;100920.0;;;;279.15;;288.15;;;;;;11.8;-10.0;;;;;0.0;0.0;;0.0;;710.0;1112.0;;;;;;;;;;;;;;;50.136,1.834;ABBEVILLE;3;;;10.200000000000045;6.0;;15.0;;;50.136;1.834;69;Abbeville;80001;CA de la Baie de Somme;200070993;Somme;80;Hauts-de-France;32;4
7535;2010-04-13T20:00:00+02:00;101360;10.0;2;360;1.0;284.25;271.15;40;;;;;;;;;;;98250.0;;;;274.65;;287.65;;;;;;3.6;-10.0;;;;;0.0;0.0;;0.0;;710.0;1104.0;;;;;;;;;;;;;;;44.745,1.396667;GOURDON;2;;;11.100000000000023;1.5;;14.5;;;44.745;1.396666999999999;260;Gourdon;46127;CC Quercy - Bouriane;244600482;Lot;46;Occitanie;76;4
7558;2010-04-07T11:00:00+02:00;102060;160.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;140;3.1;282.35;276.15;65;20000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;5;800.0;35;23;60;93690.0;;;;;;;;;;;;4.1;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1104.0;3100.0;;5.0;6;690.0;6.0;3;3000.0;;;;;;;44.1185,3.0195;MILLAU;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;9.200000000000045;;;;;;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;4
61976;2010-04-07T11:00:00+02:00;101230;;;110;8.2;304.25;297.85;69;16000.0;État du ciel inchangé dans l’ensemble;1;1;40.0;3;800.0;32;20;12;;;;10.0;;;;;;;;;9.8;-10.0;;;;;0.0;0.0;;;;710.0;1110.0;2437.0;;3.0;8;780.0;;;;;;;;;;-15.887667,54.520667;TROMELIN;;1;État du ciel inchangé dans l’ensemble;31.100000000000023;;;;;;-15.887667;54.520667;7;;;;;;;;;4
71805;2010-04-07T11:00:00+02:00;100480;130.0;3;280;10.3;275.85;274.95;94;20000.0;État du ciel inchangé dans l’ensemble;1;1;60.0;4;800.0;35;20;12;100390.0;;;;;;;;;;;;14.4;-10.0;;;;;0.0;0.0;;;;710.0;1114.0;;;4.0;6;600.0;5.0;0;6900.0;;;;;;;46.766333,-56.179167;ST-PIERRE;3;1;État du ciel inchangé dans l’ensemble;2.7000000000000455;;;;;;46.766333;-56.179167;21;;;;;;;;;4
7335;2010-04-07T14:00:00+02:00;102060;80.0;1;250;3.1;285.65;280.15;69;60000.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;90.0;;800.0;;;;100610.0;;;;;;;;;;;;5.7;-10.0;;;;;0.0;0.0;0.2;;;710.0;1106.0;;;;;;;;;;;;;;;46.593833,0.314333;POITIERS-BIARD;1;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.5;;;;;;46.593833;0.314333;123;Poitiers;86194;CU du Grand Poitiers;200069854;Vienne;86;Nouvelle-Aquitaine;75;4
61976;2010-04-07T14:00:00+02:00;101180;;;100;7.2;303.45;297.35;70;16000.0;État du ciel inchangé dans l’ensemble;1;1;40.0;3;800.0;32;20;11;;;;50.0;;;;;;;;;8.7;-10.0;;;;;0.0;;0.0;;;710.0;1109.0;2437.0;;3.0;8;780.0;;;;;;;;;;-15.887667,54.520667;TROMELIN;;1;État du ciel inchangé dans l’ensemble;30.30000000000001;;;;;;-15.887667;54.520667;7;;;;;;;;;4
7130;2010-04-07T17:00:00+02:00;102200;90.0;2;340;7.7;287.25;278.05;54;35000.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;;1250.0;;;;101680.0;;;;;;;;;;;;10.8;-10.0;;;;;0.0;0.0;;;;710.0;1111.0;;;;;;;;;;;;;;;48.068833,-1.734;RENNES-ST JACQUES;2;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.100000000000023;;;;;;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;4
7591;2010-04-07T23:00:00+02:00;;160.0;1;120;1.0;280.05;277.75;85;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;;;;;;91890.0;85000.0;14850;;;;;;;;;;4.1;-10.0;;;;;0.0;0.0;;;;710.0;1104.0;;;;;;;;;;;;;;;44.565667,6.502333;EMBRUN;1;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;6.900000000000034;;;;;;44.565667;6.502333;871;Embrun;5046;CC Serre-Ponçon;200067742;Hautes-Alpes;5;Provence-Alpes-Côte d'Azur;93;4
7643;2010-04-07T23:00:00+02:00;102240;40.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;10;3.6;281.95;281.45;97;20000.0;Dans l’ensemble, nuages se dissipant ou devenant moins épais;Pluie;2;100.0;5;1750.0;35;27;60;102140.0;;;;;;;;;;;;4.6;-10.0;;;;;0.0;0.2;;;;710.0;1105.0;;;5.0;6;1500.0;7.0;3;3000.0;;;;;;;43.577,3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Pluie;Dans l’ensemble, nuages se dissipant ou devenant moins épais;8.800000000000011;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;4
81415;2010-04-07T23:00:00+02:00;100760;;;;;302.95;297.35;72;;;;;;;;;;;99580.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;3.640167,-54.028333;MARIPASOULA;;;;29.80000000000001;;;;;;3.640167;-54.028333;106;Maripasoula;97353;CC de l'Ouest Guyanais;249730037;Guyane;973;Guyane;3;4
7117;2010-04-08T02:00:00+02:00;102870;110.0;1;350;5.1;280.95;278.45;84;25000.0;État du ciel inchangé dans l’ensemble;1;1;0.0;;;;;;102150.0;;;;;;;;;;;;10.8;-10.0;;;;;0.0;0.0;0.0;;;710.0;1111.0;2428.0;;;;;;;;;;;;;;48.825833,-3.473167;PLOUMANAC'H;1;1;État du ciel inchangé dans l’ensemble;7.800000000000011;;;;;;48.825833;-3.473167;55;Perros-Guirec;22168;CA Lannion-Trégor Communauté;200065928;Côtes-d'Armor;22;Bretagne;53;4
7139;2010-04-08T02:00:00+02:00;102530;80.0;3;310;3.1;279.85;278.15;89;;;;;;;;;;;100750.0;;;;;;;;;;;;6.2;-10.0;;;;;0.0;0.0;0.0;;;710.0;1106.0;;;;;;;;;;;;;;;48.4455,0.110167;ALENCON;3;;;6.7000000000000455;;;;;;48.4455;0.110167;143;Cerisé;61077;CU d'Alençon;246100663;Orne;61;Normandie;28;4
7255;2010-04-08T02:00:00+02:00;102440;80.0;1;270;3.1;281.65;279.75;88;;;;;;;;;;;100410.0;;;;;;;;;;;;5.1;-10.0;;;;;0.0;0.0;0.0;;;710.0;1105.0;;;;;;;;;;;;;;;47.059167,2.359833;BOURGES;1;;;8.5;;;;;;47.059167;2.359833;161;Bourges;18033;CA Bourges Plus;241800507;Cher;18;Centre-Val de Loire;24;4
7690;2010-04-08T02:00:00+02:00;101890;-10.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;320;3.6;286.35;277.45;55;20000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;100.0;8;3500.0;30;27;60;101550.0;;;;;;;;;;;;5.1;-10.0;;;;;0.0;0.0;0.0;;;710.0;1105.0;;;8.0;3;3000.0;;;;;;;;;;43.648833,7.209;NICE;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;13.200000000000045;;;;;;43.648833;7.209;2;Nice;6088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;6;Provence-Alpes-Côte d'Azur;93;4
7299;2010-04-08T05:00:00+02:00;102150;60.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;250;1.5;283.35;280.45;82;20000.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;4;450.0;38;27;60;98870.0;;;;;;;;;;;;3.6;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1104.0;3100.0;;1.0;8;480.0;4.0;6;1380.0;7.0;4;4500.0;;;;47.614333,7.51;BALE-MULHOUSE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.200000000000045;;;;;;47.614333;7.51;263;Blotzheim;68042;CA Saint-Louis Agglomération;200066058;Haut-Rhin;68;Grand Est;44;4
7510;2010-04-08T05:00:00+02:00;102650;-20.0;7;230;2.6;279.55;279.15;97;6000.0;Mince couche de brouillard ou de brouillard glacé à la station, qu’il s’agisse d’une station terrestre ou d’une station en mer, d’une épaisseur n’excédant pas 2 mètres sur terre ou 10 mètres en mer;0;0;0.0;;;;;;101980.0;;;;;;;;;;;;2.6;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1103.0;3100.0;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;7;0;Mince couche de brouillard ou de brouillard glacé à la station, qu’il s’agisse d’une station terrestre ou d’une station en mer, d’une épaisseur n’excédant pas 2 mètres sur terre ou 10 mètres en mer;6.400000000000034;;;;;;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;4
7621;2010-04-08T05:00:00+02:00;102770;-60.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;200;1.5;277.85;276.85;93;20000.0;Nuages en formation ou en train de se développer;;;90.0;7;800.0;35;61;60;98310.0;;;;;;;;;;;;3.6;-10.0;;;0.0;-30.0;0.0;0.2;;;;710.0;1104.0;3100.0;;5.0;6;750.0;7.0;6;1500.0;;;;;;;43.188,0.0;TARBES-OSSUN;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;Nuages en formation ou en train de se développer;4.7000000000000455;;;;;;43.188;0.0;360;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;4
61998;2010-04-08T05:00:00+02:00;100010;;;340;6.2;284.15;282.75;91;15000.0;Pluie, sans congélation, intermittente, faible au moment de l’observation;6;2;90.0;4;800.0;35;27;60;;;;;;;;;;;;;11.8;-10.0;;;;;0.0;0.0;;;;710.0;1112.0;;;4.0;6;780.0;4.0;4;2700.0;;;;;;;-49.352333,70.243333;KERGUELEN;;6;Pluie, sans congélation, intermittente, faible au moment de l’observation;11.0;;;;;;-49.352333;70.243333;29;;;;;;;;;4
78925;2010-04-08T05:00:00+02:00;101470;110.0;1;60;5.1;299.45;293.05;68;18000.0;État du ciel inchangé dans l’ensemble;1;1;60.0;2;1250.0;38;23;10;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;1.0;8;990.0;;;;;;;;;;14.595333,-60.995667;LAMENTIN-AERO;1;1;État du ciel inchangé dans l’ensemble;26.30000000000001;;;;;;14.595333;-60.995667;3;Le Lamentin;97213;CA du Centre de la Martinique;249720061;Martinique;972;Martinique;2;4
7168;2010-04-08T08:00:00+02:00;102380;140.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;290;3.1;281.95;281.35;96;2500.0;Bruine, sans congélation, intermittente, faible au moment de l’observation;Bruine;5;100.0;8;150.0;37;61;60;101010.0;;;;281.85;;284.55;;281.15;;;;5.1;-10.0;2;0.0;0.0;-60.0;0.0;0.0;;2.0;3.4;710.0;1105.0;3100.0;;8.0;7;120.0;;;;;;;;;;48.324667,4.02;TROYES-BARBEREY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Bruine;Bruine, sans congélation, intermittente, faible au moment de l’observation;8.800000000000011;8.700000000000045;;11.400000000000034;;8.0;48.324667;4.02;112;Barberey-Saint-Sulpice;10030;CA Troyes Champagne Métropole;200069250;Aube;10;Grand Est;44;4
78925;2010-04-08T08:00:00+02:00;101310;-160.0;6;50;3.1;299.25;293.55;71;55000.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;;800.0;;;;;;;20.0;;297.05;;302.35;;;;;;;;;;;;;0.0;;0.6;;;;;;;;;;;;;;;;;14.595333,-60.995667;LAMENTIN-AERO;6;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;26.100000000000023;;23.900000000000034;;29.200000000000045;;14.595333;-60.995667;3;Le Lamentin;97213;CA du Centre de la Martinique;249720061;Martinique;972;Martinique;2;4
89642;2010-04-08T08:00:00+02:00;98790;-60.0;7;140;15.4;262.15;257.25;64;4000.0;Chasse-neige faible ou modérée;3;3;75.0;1;1750.0;35;23;12;98240.0;;;;;;;;274.15;;;23.1;25.7;-60.0;;;;;;;;;;1023.0;1126.0;;;1.0;6;1800.0;4.0;3;2700.0;5.0;0;6000.0;;;;-66.663167,140.001;DUMONT D'URVILLE;7;3;Chasse-neige faible ou modérée;-11.0;;;;;1.0;-66.663167;140.001;43;;;;;;;;;4
7314;2010-04-08T11:00:00+02:00;103010;130.0;1;10;2.6;283.45;280.65;83;;;;;;;;;;;102730.0;;;;;;;;;;;;5.1;-10.0;;;;;0.0;0.0;;;;710.0;1105.0;;;;;;;;;;;;;;;46.046833,-1.4115;PTE DE CHASSIRON;1;;;10.300000000000011;;;;;;46.046833;-1.4115;11;Saint-Denis-d'Oléron;17323;CC de l'Ile d'Oléron;241700624;Charente-Maritime;17;Nouvelle-Aquitaine;75;4
7535;2010-04-08T11:00:00+02:00;102790;90.0;En hausse;290;1.5;281.25;279.75;90;15000.0;Nuages en formation ou en train de se développer;Brouillard ou brouillard glacé ou brume sèche épaisse;2;90.0;7;450.0;38;61;60;99610.0;;;;;;;;;;;;3.1;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1103.0;3100.0;;3.0;8;300.0;5.0;6;690.0;;;;;;;44.745,1.396667;GOURDON;En hausse;Brouillard ou brouillard glacé ou brume sèche épaisse;Nuages en formation ou en train de se développer;8.100000000000023;;;;;;44.745;1.396666999999999;260;Gourdon;46127;CC Quercy - Bouriane;244600482;Lot;46;Occitanie;76;4
7558;2010-04-08T11:00:00+02:00;102430;120.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;340;6.7;280.25;277.05;80;20000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;100.0;3;450.0;38;27;60;93970.0;;;;;;;;;;;;9.8;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1110.0;3100.0;;2.0;8;390.0;3.0;6;690.0;7.0;3;2700.0;;;;44.1185,3.0195;MILLAU;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;7.100000000000023;;;;;;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;4
7222;2010-04-10T17:00:00+02:00;102570;-210.0;8;50;5.7;291.15;278.35;43;20000.0;État du ciel inchangé dans l’ensemble;1;1;40.0;0;8000.0;30;20;11;102260.0;;;;;;;;;;;;12.9;-10.0;;;;;0.0;0.0;;;;710.0;1113.0;;;3.0;0;6900.0;;;;;;;;;;47.15,-1.608833;NANTES-BOUGUENAIS;8;1;État du ciel inchangé dans l’ensemble;18.0;;;;;;47.15;-1.608833;26;Saint-Aignan-Grandlieu;44150;Nantes Métropole;244400404;Loire-Atlantique;44;Pays de la Loire;52;4
7005;2010-04-10T20:00:00+02:00;102980;-60.0;6;20;6.7;282.95;278.95;76;;;;;;;;;;;102030.0;;;;279.65;;287.15;;;;;;9.8;-10.0;;;;;0.0;0.0;;0.0;;710.0;1110.0;;;;;;;;;;;;;;;50.136,1.834;ABBEVILLE;6;;;9.800000000000011;6.5;;14.0;;;50.136;1.834;69;Abbeville;80001;CA de la Baie de Somme;200070993;Somme;80;Hauts-de-France;32;4
7471;2010-04-10T20:00:00+02:00;;-90.0;6;50;2.1;283.85;276.65;61;19000.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;90.0;;1250.0;;;;92470.0;85000.0;17950;;277.95;;287.15;;;;;;5.7;-10.0;;;;;0.0;0.0;;0.0;;710.0;1106.0;;;;;;;;;;;;;;;45.0745,3.764;LE PUY-LOUDES;6;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.700000000000045;4.800000000000011;;14.0;;;45.0745;3.7640000000000002;833;Chaspuzac;43062;CA du Puy-en-Velay;200073419;Haute-Loire;43;Auvergne-Rhône-Alpes;84;4
7510;2010-04-10T20:00:00+02:00;102010;-140.0;6;360;6.2;292.95;280.65;45;30000.0;État du ciel inchangé dans l’ensemble;1;1;0.0;;;;;;101370.0;;;;282.05;;295.25;;;;;;9.3;-10.0;;;0.0;-60.0;0.0;0.0;;0.0;;710.0;1109.0;3100.0;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;6;1;État du ciel inchangé dans l’ensemble;19.80000000000001;8.900000000000034;;22.100000000000023;;;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;4
7335;2010-04-10T23:00:00+02:00;102390;30.0;0;30;4.6;284.35;277.55;63;40000.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;;;;;;100930.0;;;;;;;;;;;;7.2;-10.0;;;;;0.0;0.0;;;;710.0;1107.0;;;;;;;;;;;;;;;46.593833,0.314333;POITIERS-BIARD;0;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.200000000000045;;;;;;46.593833;0.314333;123;Poitiers;86194;CU du Grand Poitiers;200069854;Vienne;86;Nouvelle-Aquitaine;75;4
71805;2010-04-10T23:00:00+02:00;100920;-150.0;6;200;9.8;277.75;277.75;100;600.0;Pluie, sans congélation, continue, faible au moment de l’observation;6;4;100.0;8;30.0;36;61;60;100830.0;;;;;;;;;;;;13.4;-10.0;;;0.0;-30.0;0.8;1.0;;;;710.0;1113.0;3100.0;;8.0;7;30.0;;;;;;;;;;46.766333,-56.179167;ST-PIERRE;6;6;Pluie, sans congélation, continue, faible au moment de l’observation;4.600000000000023;;;;;;46.766333;-56.179167;21;;;;;;;;;4
7181;2010-04-11T05:00:00+02:00;102420;-120.0;6;50;3.1;276.85;272.25;72;50000.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;;;;;;98200.0;;;;;;;;;;;;6.2;-10.0;;;;;0.0;0.0;;;;710.0;1106.0;;;;;;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;6;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;3.7000000000000455;;;;;;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;4
7607;2010-04-11T05:00:00+02:00;101700;-150.0;6;0;0.0;279.95;278.55;91;16000.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;;;;;;100970.0;;;;;;;;;;;;0.5;-10.0;;;;;0.0;0.0;;;;710.0;1101.0;;;;;;;;;;;;;;;43.909833,-0.500167;MONT-DE-MARSAN;6;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;6.800000000000011;;;;;;43.909833;-0.500167;59;Mont-de-Marsan;40192;CA Mont de Marsan Agglomération;244000808;Landes;40;Nouvelle-Aquitaine;75;4
7627;2010-04-11T05:00:00+02:00;101770;-140.0;6;320;0.5;278.15;275.65;84;;;;;;;;;;;96800.0;;;;;;;;;;;;1.0;-10.0;;;;;0.0;0.0;;;;710.0;1101.0;;;;;;;;;;;;;;;43.005333,1.106833;ST GIRONS;6;;;5.0;;;;;;43.005333;1.106833;414;Lorp-Sentaraille;9289;CC Couserans-Pyrénées;200067940;Ariège;9;Occitanie;76;4
7690;2010-04-11T08:00:00+02:00;100970;-10.0;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;70;9.8;287.15;283.75;80;12000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;40.0;3;450.0;35;20;10;100640.0;;;;283.95;;288.85;;282.15;;;;13.4;-10.0;0;0.0;;;0.0;0.0;;0.0;0.0;710.0;1113.0;;;3.0;6;390.0;;;;;;;;;;43.648833,7.209;NICE;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;14.0;10.800000000000011;;15.700000000000045;;9.0;43.648833;7.209;2;Nice;6088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;6;Provence-Alpes-Côte d'Azur;93;4
71805;2010-04-11T08:00:00+02:00;101030;50.0;3;230;11.3;275.35;275.05;98;1800.0;Brume;;;;;1250.0;;;;100940.0;;;;;275.25;;278.85;275.15;;;;15.4;-10.0;5;0.0;;;0.0;0.0;;2.0;2.6;710.0;1115.0;;;;;;;;;;;;;;;46.766333,-56.179167;ST-PIERRE;3;;Brume;2.2000000000000455;;2.1000000000000227;;5.7000000000000455;2.0;46.766333;-56.179167;21;;;;;;;;;4
7607;2010-04-11T11:00:00+02:00;101570;-70.0;8;30;2.6;287.75;279.85;59;18000.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;;;;;;100860.0;;;;;;;;;;;;5.7;-10.0;;;;;0.0;0.0;;;;710.0;1106.0;;;;;;;;;;;;;;;43.909833,-0.500167;MONT-DE-MARSAN;8;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.600000000000023;;;;;;43.909833;-0.500167;59;Mont-de-Marsan;40192;CA Mont de Marsan Agglomération;244000808;Landes;40;Nouvelle-Aquitaine;75;4
61970;2010-04-11T11:00:00+02:00;101190;;;140;4.1;305.15;297.25;63;;;;;;;;;;;;;;;;;;;;;;;9.3;-10.0;;;;;0.0;0.0;;;;710.0;1109.0;;;;;;;;;;;;;;;-17.054667,42.712;JUAN DE NOVA;;;;32.0;;;;;;-17.054667;42.712;9;;;;;;;;;4
78925;2010-04-11T11:00:00+02:00;101260;-90.0;6;40;2.6;296.95;295.95;94;18000.0;Pluie, sans congélation, continue, faible au moment de l’observation;;;;;450.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.595333,-60.995667;LAMENTIN-AERO;6;;Pluie, sans congélation, continue, faible au moment de l’observation;23.80000000000001;;;;;;14.595333;-60.995667;3;Le Lamentin;97213;CA du Centre de la Martinique;249720061;Martinique;972;Martinique;2;4
7607;2010-04-11T14:00:00+02:00;101320;-230.0;8;320;3.1;292.65;278.35;39;40000.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;;;;;;100630.0;;;;;;;;;;;;5.7;-10.0;;;;;0.0;0.0;0.0;;;710.0;1106.0;;;;;;;;;;;;;;;43.909833,-0.500167;MONT-DE-MARSAN;8;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.5;;;;;;43.909833;-0.500167;59;Mont-de-Marsan;40192;CA Mont de Marsan Agglomération;244000808;Landes;40;Nouvelle-Aquitaine;75;4
61968;2010-04-11T14:00:00+02:00;100910;;;0;0.0;302.05;297.35;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-11.582667,47.289667;GLORIEUSES;;;;28.900000000000034;;;;;;-11.582667;47.289667;3;;;;;;;;;4
61970;2010-04-11T14:00:00+02:00;101000;;;160;3.1;304.65;298.05;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-17.054667,42.712;JUAN DE NOVA;;;;31.5;;;;;;-17.054667;42.712;9;;;;;;;;;4
7117;2010-04-11T17:00:00+02:00;102420;-150.0;8;70;11.3;281.95;278.65;80;15000.0;État du ciel inchangé dans l’ensemble;1;1;90.0;7;450.0;31;22;60;101710.0;;;;;;;;;;;;14.9;-10.0;;;;;0.0;0.0;;;;710.0;1115.0;2447.0;;;;;;;;;;;;;;48.825833,-3.473167;PLOUMANAC'H;8;1;État du ciel inchangé dans l’ensemble;8.800000000000011;;;;;;48.825833;-3.473167;55;Perros-Guirec;22168;CA Lannion-Trégor Communauté;200065928;Côtes-d'Armor;22;Bretagne;53;4
7558;2010-04-11T23:00:00+02:00;101170;110.0;2;30;8.7;280.45;270.45;49;;;;;;;;;;;92810.0;;;;;;;;;;;;13.4;-10.0;;;;;0.0;0.0;;;;710.0;1113.0;;;;;;;;;;;;;;;44.1185,3.0195;MILLAU;2;;;7.300000000000011;;;;;;44.1185;3.0195;712;Millau;12145;CC de Millau Grands Causses;241200567;Aveyron;12;Occitanie;76;4
